iteration,alpha,beta,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
1,1.0,2.0,1.0,0.41000000000000003,1.0,201.48119800631514,201.48119800631514,1,1
1,1.0,2.0,1.0,0.42,1.0,223.84872526890427,223.84872526890427,1,1
1,1.0,2.0,1.0,0.43,1.0,235.21942256436387,235.21942256436387,1,1
1,1.0,2.0,1.0,0.44,1.0,239.8611778926525,239.8611778926525,1,1
1,1.0,2.0,1.0,0.45,1.0,226.09006278767774,226.09006278767774,1,1
1,1.0,2.0,1.0,0.46,1.0,229.4755307416379,229.4755307416379,1,1
1,1.0,2.0,1.0,0.47000000000000003,1.0,238.52536562847348,238.52536562847348,1,1
1,1.0,2.0,1.0,0.48,1.0,241.0311040827288,241.0311040827288,1,1
1,1.0,2.0,1.0,0.49,1.0,222.98489578009776,222.98489578009776,1,1
1,1.0,2.0,1.0,0.5,1.0,241.2566585353735,241.2566585353735,1,1
1,1.0,2.0,1.0,0.51,1.0,232.948879219046,232.948879219046,1,1
1,1.0,2.0,1.0,0.52,1.0,228.1991864749907,228.1991864749907,1,1
1,1.0,2.0,1.0,0.53,1.0,209.63796683751653,209.63796683751653,1,1
1,1.0,2.0,1.0,0.54,1.0,231.78620101411784,231.78620101411784,1,1
1,1.0,2.0,1.0,0.55,1.0,216.54870036583642,216.54870036583642,1,1
1,1.0,2.0,1.0,0.56,1.0,207.64937562003814,207.64937562003814,1,1
1,1.0,2.0,1.0,0.5700000000000001,1.0,228.77170299044434,228.77170299044434,1,1
1,1.0,2.0,1.0,0.58,1.0,207.7565214523519,207.7565214523519,1,1
1,1.0,2.0,1.0,0.59,1.0,221.3232593594946,221.3232593594946,1,1
1,1.0,2.0,1.0,0.6,1.0,223.67024052787187,223.67024052787187,1,1
1,1.0,2.0,1.0,0.61,1.0,240.20380489078758,240.20380489078758,1,1
1,1.0,2.0,1.0,0.62,1.0,232.54677461978702,232.54677461978702,1,1
1,1.0,2.0,1.0,0.63,1.0,205.79812458289143,205.79812458289143,1,1
1,1.0,2.0,1.0,0.64,1.0,219.75545444586044,219.75545444586044,1,1
1,1.0,2.0,1.0,0.65,1.0,235.65966918214042,235.65966918214042,1,1
1,1.0,2.0,1.0,0.66,1.0,211.06208323298762,211.06208323298762,1,1
1,1.0,2.0,1.0,0.67,1.0,218.27853501552542,218.27853501552542,1,1
