iteration,alpha,beta,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
1,1.0,2.0,1.0,0.72,1.0,219.31030462774277,219.31030462774277,1,1
1,1.0,2.0,1.0,0.73,1.0,233.10597046997924,233.10597046997924,1,1
1,1.0,2.0,1.0,0.74,1.0,240.96509148641871,240.96509148641871,1,1
1,1.0,2.0,1.0,0.75,1.0,199.5704044449417,199.5704044449417,1,1
1,1.0,2.0,1.0,0.76,1.0,235.27188277357013,235.27188277357013,1,1
1,1.0,2.0,1.0,0.77,1.0,248.24803399649488,248.24803399649488,1,1
1,1.0,2.0,1.0,0.78,1.0,193.3791109661466,193.3791109661466,1,1
1,1.0,2.0,1.0,0.79,1.0,209.36862891466538,209.36862891466538,1,1
1,1.0,2.0,1.0,0.8,1.0,212.40696599934884,212.40696599934884,1,1
1,1.0,2.0,1.0,0.81,1.0,194.29351123903854,194.29351123903854,1,1
1,1.0,2.0,1.0,0.8200000000000001,1.0,235.53100546467772,235.53100546467772,1,1
1,1.0,2.0,1.0,0.8300000000000001,1.0,209.53235924589694,209.53235924589694,1,1
1,1.0,2.0,1.0,0.84,1.0,222.21853767414922,222.21853767414922,1,1
1,1.0,2.0,1.0,0.85,1.0,229.73181351027446,229.73181351027446,1,1
1,1.0,2.0,1.0,0.86,1.0,245.49533949242607,245.49533949242607,1,1
1,1.0,2.0,1.0,0.87,1.0,242.10720630168143,242.10720630168143,1,1
1,1.0,2.0,1.0,0.88,1.0,245.24278666674584,245.24278666674584,1,1
1,1.0,2.0,1.0,0.89,1.0,248.52166962783193,248.52166962783193,1,1
1,1.0,2.0,1.0,0.9,1.0,231.6720535695287,231.6720535695287,1,1
1,1.0,2.0,1.0,0.91,1.0,218.4640857861947,218.4640857861947,1,1
1,1.0,2.0,1.0,0.92,1.0,213.4020569000654,213.4020569000654,1,1
1,1.0,2.0,1.0,0.93,1.0,221.0730596999692,221.0730596999692,1,1
1,1.0,2.0,1.0,0.9400000000000001,1.0,217.67734523796184,217.67734523796184,1,1
1,1.0,2.0,1.0,0.9500000000000001,1.0,229.38722923550918,229.38722923550918,1,1
1,1.0,2.0,1.0,0.96,1.0,232.241203622139,232.241203622139,1,1
1,1.0,2.0,1.0,0.97,1.0,226.8313045090123,226.8313045090123,1,1
1,1.0,2.0,1.0,0.98,1.0,230.27196995441395,230.27196995441395,1,1
1,1.0,2.0,1.0,0.99,1.0,219.65381848560114,219.65381848560114,1,1
1,1.0,2.0,1.0,1.0,1.0,204.8547304866023,204.8547304866023,1,1
1,1.0,2.0,1.0,0.0,2.0,247.26477509923544,247.26477509923544,1,1
1,1.0,2.0,1.0,0.01,2.0,234.73025064161519,234.73025064161519,1,1
1,1.0,2.0,1.0,0.02,2.0,211.42320309149355,211.42320309149355,1,1
1,1.0,2.0,1.0,0.03,2.0,240.92091958405467,240.92091958405467,1,1
1,1.0,2.0,1.0,0.04,2.0,238.9808547876487,238.9808547876487,1,1
1,1.0,2.0,1.0,0.05,2.0,237.86394529289396,237.86394529289396,1,1
1,1.0,2.0,1.0,0.06,2.0,217.59774194197934,217.59774194197934,1,1
1,1.0,2.0,1.0,0.07,2.0,247.1789759405211,247.1789759405211,1,1
1,1.0,2.0,1.0,0.08,2.0,242.94145664736797,242.94145664736797,1,1
1,1.0,2.0,1.0,0.09,2.0,217.87788253324322,217.87788253324322,1,1
1,1.0,2.0,1.0,0.1,2.0,221.0384708427507,221.0384708427507,1,1
1,1.0,2.0,1.0,0.11,2.0,219.8514433495946,219.8514433495946,1,1
1,1.0,2.0,1.0,0.12,2.0,243.63661430598074,243.63661430598074,1,1
1,1.0,2.0,1.0,0.13,2.0,224.60140179749666,224.60140179749666,1,1
1,1.0,2.0,1.0,0.14,2.0,232.20088214320435,232.20088214320435,1,1
1,1.0,2.0,1.0,0.15,2.0,226.52728426211922,226.52728426211922,1,1
1,1.0,2.0,1.0,0.16,2.0,228.31955753365477,228.31955753365477,1,1
1,1.0,2.0,1.0,0.17,2.0,225.03737381403496,225.03737381403496,1,1
1,1.0,2.0,1.0,0.18,2.0,217.97347522829563,217.97347522829563,1,1
1,1.0,2.0,1.0,0.19,2.0,223.44623045820305,223.44623045820305,1,1
1,1.0,2.0,1.0,0.2,2.0,232.88529941623023,232.88529941623023,1,1
1,1.0,2.0,1.0,0.21,2.0,226.75443356008907,226.75443356008907,1,1
1,1.0,2.0,1.0,0.22,2.0,228.6342868386091,228.6342868386091,1,1
1,1.0,2.0,1.0,0.23,2.0,216.4036112244874,216.4036112244874,1,1
1,1.0,2.0,1.0,0.24,2.0,225.0372065771374,225.0372065771374,1,1
1,1.0,2.0,1.0,0.25,2.0,239.5053981416869,239.5053981416869,1,1
1,1.0,2.0,1.0,0.26,2.0,214.3074282430868,214.3074282430868,1,1
1,1.0,2.0,1.0,0.27,2.0,240.32093456360235,240.32093456360235,1,1
1,1.0,2.0,1.0,0.28,2.0,224.99992939778684,224.99992939778684,1,1
1,1.0,2.0,1.0,0.29,2.0,238.35785698936792,238.35785698936792,1,1
1,1.0,2.0,1.0,0.3,2.0,250.60542158369088,250.60542158369088,1,1
1,1.0,2.0,1.0,0.31,2.0,237.04204397851007,237.04204397851007,1,1
1,1.0,2.0,1.0,0.32,2.0,240.85432413237913,240.85432413237913,1,1
1,1.0,2.0,1.0,0.33,2.0,221.9043980396071,221.9043980396071,1,1
