iteration,alpha,beta,sigma,rho,Q,bestLength,bestCurrent,nBestPathAnts,nBestCurrentPathAnts
50,1.0,2.0,1.0,0.991,0.1,420.8961390690081,522.0242232890236,0,1
50,1.0,2.0,1.0,0.992,0.1,449.4913933418256,500.96871713689484,0,1
50,1.0,2.0,1.0,0.993,0.1,433.51869388422034,492.3440094164833,0,1
50,1.0,2.0,1.0,0.994,0.1,431.1310149521496,457.83432092389944,0,1
50,1.0,2.0,1.0,0.995,0.1,446.4280078856728,488.08286733092956,0,1
50,1.0,2.0,1.0,0.996,0.1,426.6627932891203,489.88518637744903,0,1
50,1.0,2.0,1.0,0.997,0.1,437.25657284184956,469.1063960358116,0,1
50,1.0,2.0,1.0,0.998,0.1,455.55530357067784,523.6892304659657,0,1
50,1.0,2.0,1.0,0.999,0.1,430.01093766251,523.4733371272196,0,1
50,1.0,2.0,1.0,1.0,0.1,419.5995519983341,451.35470537251405,0,1
50,1.0,2.0,1.0,0.9,0.2,441.79682700418095,503.89670299047395,0,1
50,1.0,2.0,1.0,0.901,0.2,441.38294669970185,481.01764083294483,0,1
50,1.0,2.0,1.0,0.902,0.2,461.0020213848252,515.3236238265109,0,1
50,1.0,2.0,1.0,0.903,0.2,437.348352840124,502.79198943783285,0,1
50,1.0,2.0,1.0,0.904,0.2,446.26901242181634,508.48606017060933,0,1
50,1.0,2.0,1.0,0.905,0.2,453.0440698657709,487.87305668444645,0,1
50,1.0,2.0,1.0,0.906,0.2,451.1785361190794,485.2095350923298,0,1
50,1.0,2.0,1.0,0.907,0.2,435.66833486149505,469.7126879624974,0,1
50,1.0,2.0,1.0,0.908,0.2,412.9643741969775,520.5705964379725,0,1
50,1.0,2.0,1.0,0.909,0.2,444.00901982115033,492.4148493674181,0,1
50,1.0,2.0,1.0,0.91,0.2,439.66072450082885,488.92360046648787,0,1
50,1.0,2.0,1.0,0.911,0.2,430.4823862098514,506.37589124806,0,1
50,1.0,2.0,1.0,0.912,0.2,420.6656130588712,453.8835467041854,0,1
50,1.0,2.0,1.0,0.913,0.2,416.04598572375414,523.8067602129793,0,1
50,1.0,2.0,1.0,0.914,0.2,417.09036590286644,505.839863496293,0,1
50,1.0,2.0,1.0,0.915,0.2,449.1903967513158,461.2060255957854,0,1
50,1.0,2.0,1.0,0.916,0.2,447.05716615522886,469.8137153680561,0,1
50,1.0,2.0,1.0,0.917,0.2,427.34288874217276,505.4883367833629,0,1
50,1.0,2.0,1.0,0.918,0.2,438.6683105408323,474.84441472995695,0,1
50,1.0,2.0,1.0,0.919,0.2,431.65726486128875,502.5184541352374,0,1
50,1.0,2.0,1.0,0.92,0.2,448.754817845311,506.35407152528677,0,1
50,1.0,2.0,1.0,0.921,0.2,448.38248756219383,448.38248756219383,1,1
50,1.0,2.0,1.0,0.922,0.2,428.84101229204873,494.635475475499,0,1
50,1.0,2.0,1.0,0.923,0.2,452.2106671999698,456.171287074661,0,1
50,1.0,2.0,1.0,0.924,0.2,449.5539266381786,522.9218813296906,0,1
50,1.0,2.0,1.0,0.925,0.2,460.00153452515565,509.0513604659966,0,1
50,1.0,2.0,1.0,0.926,0.2,415.8007515169509,477.3681713526734,0,1
50,1.0,2.0,1.0,0.927,0.2,434.3616686943531,477.9929252235216,0,1
50,1.0,2.0,1.0,0.928,0.2,433.33832900549527,471.9219235816304,0,1
50,1.0,2.0,1.0,0.929,0.2,466.4166859271919,535.2939844499844,0,1
50,1.0,2.0,1.0,0.93,0.2,455.145082446656,489.8135591834575,0,1
50,1.0,2.0,1.0,0.931,0.2,438.67482583492824,487.5289966856344,0,1
50,1.0,2.0,1.0,0.932,0.2,456.21734061636005,507.6325475661244,0,1
50,1.0,2.0,1.0,0.933,0.2,444.86729791236564,452.7542257091025,0,1
50,1.0,2.0,1.0,0.934,0.2,437.15661760355135,492.38982923343065,0,1
50,1.0,2.0,1.0,0.935,0.2,457.47562288176636,515.7829817941732,0,1
50,1.0,2.0,1.0,0.936,0.2,415.8223122026948,473.97949472694825,0,1
50,1.0,2.0,1.0,0.937,0.2,420.0617921710591,472.4771012344363,0,1
50,1.0,2.0,1.0,0.9380000000000001,0.2,448.6241340419517,488.20411163602455,0,1
50,1.0,2.0,1.0,0.9390000000000001,0.2,417.4084382202398,487.56604419193707,0,1
50,1.0,2.0,1.0,0.9400000000000001,0.2,442.27590811384863,498.2086137076911,0,1
